,lon1,lat1,dep1,lon2,lat2,dep2,lon3,lat3,dep3,lon4,lat4,dep4
274,332.488,46.203,0.0,332.511,46.304,0.0,332.488,46.203,0.0,332.511,46.304,0.0
275,332.435,46.213,0.0,332.488,46.203,0.0,332.435,46.213,0.0,332.488,46.203,0.0
276,332.428,46.149,0.0,332.435,46.213,0.0,332.428,46.149,0.0,332.435,46.213,0.0
277,332.415,46.072,0.0,332.428,46.149,0.0,332.415,46.072,0.0,332.428,46.149,0.0
278,332.398,45.983,0.0,332.415,46.072,0.0,332.398,45.983,0.0,332.415,46.072,0.0
279,332.323,45.985,0.0,332.398,45.983,0.0,332.323,45.985,0.0,332.398,45.983,0.0
280,332.303,45.936,0.0,332.323,45.985,0.0,332.303,45.936,0.0,332.323,45.985,0.0
281,332.301,45.883,0.0,332.303,45.936,0.0,332.301,45.883,0.0,332.303,45.936,0.0
282,332.261,45.878,0.0,332.301,45.883,0.0,332.261,45.878,0.0,332.301,45.883,0.0
283,332.241,45.829,0.0,332.261,45.878,0.0,332.241,45.829,0.0,332.261,45.878,0.0
284,332.227,45.7,0.0,332.241,45.829,0.0,332.227,45.7,0.0,332.241,45.829,0.0
285,332.205,45.599,0.0,332.227,45.7,0.0,332.205,45.599,0.0,332.227,45.7,0.0
286,332.175,45.526,0.0,332.205,45.599,0.0,332.175,45.526,0.0,332.205,45.599,0.0
287,332.123,45.536,0.0,332.175,45.526,0.0,332.123,45.536,0.0,332.175,45.526,0.0
288,332.123,45.536,0.0,332.136,45.521,0.0,332.123,45.536,0.0,332.136,45.521,0.0
289,332.136,45.521,0.0,332.138,45.48,0.0,332.136,45.521,0.0,332.138,45.48,0.0
290,332.129,45.456,0.0,332.138,45.48,0.0,332.129,45.456,0.0,332.138,45.48,0.0
291,332.076,45.466,0.0,332.129,45.456,0.0,332.076,45.466,0.0,332.129,45.456,0.0
292,332.062,45.43,0.0,332.076,45.466,0.0,332.062,45.43,0.0,332.076,45.466,0.0
293,332.062,45.43,0.0,332.065,45.39,0.0,332.062,45.43,0.0,332.065,45.39,0.0
294,332.063,45.337,0.0,332.065,45.39,0.0,332.063,45.337,0.0,332.065,45.39,0.0
295,332.028,45.344,0.0,332.063,45.337,0.0,332.028,45.344,0.0,332.063,45.337,0.0
296,332.021,45.28,0.0,332.028,45.344,0.0,332.021,45.28,0.0,332.028,45.344,0.0
297,332.014,45.215,0.0,332.021,45.28,0.0,332.014,45.215,0.0,332.021,45.28,0.0
298,332.012,45.163,0.0,332.014,45.215,0.0,332.012,45.163,0.0,332.014,45.215,0.0
299,332.006,45.098,0.0,332.012,45.163,0.0,332.006,45.098,0.0,332.012,45.163,0.0
300,331.924,45.127,0.0,332.006,45.098,0.0,331.924,45.127,0.0,332.006,45.098,0.0
301,331.9,45.066,0.0,331.924,45.127,0.0,331.9,45.066,0.0,331.924,45.127,0.0
302,331.885,45.03,0.0,331.9,45.066,0.0,331.885,45.03,0.0,331.9,45.066,0.0
303,331.861,44.968,0.0,331.885,45.03,0.0,331.861,44.968,0.0,331.885,45.03,0.0
304,331.843,44.92,0.0,331.861,44.968,0.0,331.843,44.92,0.0,331.861,44.968,0.0
305,331.843,44.92,0.0,331.894,44.909,0.0,331.843,44.92,0.0,331.894,44.909,0.0
306,331.858,44.864,0.0,331.894,44.909,0.0,331.858,44.864,0.0,331.894,44.909,0.0
307,331.856,44.812,0.0,331.858,44.864,0.0,331.856,44.812,0.0,331.858,44.864,0.0
308,331.832,44.751,0.0,331.856,44.812,0.0,331.832,44.751,0.0,331.856,44.812,0.0
309,331.785,44.628,0.0,331.832,44.751,0.0,331.785,44.628,0.0,331.832,44.751,0.0
310,331.743,44.518,0.0,331.785,44.628,0.0,331.743,44.518,0.0,331.785,44.628,0.0
311,331.718,44.405,0.0,331.743,44.518,0.0,331.718,44.405,0.0,331.743,44.518,0.0
312,331.68,44.307,0.0,331.718,44.405,0.0,331.68,44.307,0.0,331.718,44.405,0.0
313,331.633,44.184,0.0,331.68,44.307,0.0,331.633,44.184,0.0,331.68,44.307,0.0
314,331.565,44.198,0.0,331.633,44.184,0.0,331.565,44.198,0.0,331.633,44.184,0.0
315,331.564,44.145,0.0,331.565,44.198,0.0,331.564,44.145,0.0,331.565,44.198,0.0
316,331.545,44.096,0.0,331.564,44.145,0.0,331.545,44.096,0.0,331.564,44.145,0.0
317,331.517,44.023,0.0,331.545,44.096,0.0,331.517,44.023,0.0,331.545,44.096,0.0
318,331.517,44.023,0.0,331.519,43.931,0.0,331.517,44.023,0.0,331.519,43.931,0.0
319,331.487,43.845,0.0,331.519,43.931,0.0,331.487,43.845,0.0,331.519,43.931,0.0
320,331.41,43.823,0.0,331.487,43.845,0.0,331.41,43.823,0.0,331.487,43.845,0.0
321,331.204,43.768,0.0,331.41,43.823,0.0,331.204,43.768,0.0,331.41,43.823,0.0
322,331.16,43.698,0.0,331.204,43.768,0.0,331.16,43.698,0.0,331.204,43.768,0.0
323,331.116,43.628,0.0,331.16,43.698,0.0,331.116,43.628,0.0,331.16,43.698,0.0
324,331.066,43.493,0.0,331.116,43.628,0.0,331.066,43.493,0.0,331.116,43.628,0.0
325,330.992,43.389,0.0,331.066,43.493,0.0,330.992,43.389,0.0,331.066,43.493,0.0
326,330.909,43.208,0.0,330.992,43.389,0.0,330.909,43.208,0.0,330.992,43.389,0.0
327,330.826,43.08,0.0,330.909,43.208,0.0,330.826,43.08,0.0,330.909,43.208,0.0
328,330.689,43.077,0.0,330.826,43.08,0.0,330.689,43.077,0.0,330.826,43.08,0.0
329,330.683,43.028,0.0,330.689,43.077,0.0,330.683,43.028,0.0,330.689,43.077,0.0
330,330.673,42.952,0.0,330.683,43.028,0.0,330.673,42.952,0.0,330.683,43.028,0.0
331,330.651,42.838,0.0,330.673,42.952,0.0,330.651,42.838,0.0,330.673,42.952,0.0
332,330.628,42.724,0.0,330.651,42.838,0.0,330.628,42.724,0.0,330.651,42.838,0.0
333,330.628,42.724,0.0,330.679,42.715,0.0,330.628,42.724,0.0,330.679,42.715,0.0
334,330.679,42.715,0.0,330.682,42.674,0.0,330.679,42.715,0.0,330.682,42.674,0.0
335,330.661,42.613,0.0,330.682,42.674,0.0,330.661,42.613,0.0,330.682,42.674,0.0
336,330.63,42.527,0.0,330.661,42.613,0.0,330.63,42.527,0.0,330.661,42.613,0.0
337,330.608,42.413,0.0,330.63,42.527,0.0,330.608,42.413,0.0,330.63,42.527,0.0
338,330.565,42.291,0.0,330.608,42.413,0.0,330.565,42.291,0.0,330.608,42.413,0.0
339,330.565,42.291,0.0,330.783,42.288,0.0,330.565,42.291,0.0,330.783,42.288,0.0
340,330.777,42.237,0.0,330.783,42.288,0.0,330.777,42.237,0.0,330.783,42.288,0.0
341,330.755,42.175,0.0,330.777,42.237,0.0,330.755,42.175,0.0,330.777,42.237,0.0
342,330.755,42.175,0.0,330.758,42.083,0.0,330.755,42.175,0.0,330.758,42.083,0.0
343,330.739,41.929,0.0,330.758,42.083,0.0,330.739,41.929,0.0,330.758,42.083,0.0
344,330.739,41.929,0.0,330.838,41.91,0.0,330.739,41.929,0.0,330.838,41.91,0.0
345,330.8,41.8,0.0,330.838,41.91,0.0,330.8,41.8,0.0,330.838,41.91,0.0
346,330.794,41.683,0.0,330.8,41.8,0.0,330.794,41.683,0.0,330.8,41.8,0.0
347,330.755,41.52,0.0,330.794,41.683,0.0,330.755,41.52,0.0,330.794,41.683,0.0
348,330.708,41.385,0.0,330.755,41.52,0.0,330.708,41.385,0.0,330.755,41.52,0.0
349,330.678,41.247,0.0,330.708,41.385,0.0,330.678,41.247,0.0,330.708,41.385,0.0
350,330.678,41.247,0.0,330.771,41.215,0.0,330.678,41.247,0.0,330.771,41.215,0.0
351,330.758,41.126,0.0,330.771,41.215,0.0,330.758,41.126,0.0,330.771,41.215,0.0
352,330.744,40.985,0.0,330.758,41.126,0.0,330.744,40.985,0.0,330.758,41.126,0.0
353,330.722,40.871,0.0,330.744,40.985,0.0,330.722,40.871,0.0,330.744,40.985,0.0
354,330.7,40.705,0.0,330.722,40.871,0.0,330.7,40.705,0.0,330.722,40.871,0.0
355,330.654,40.57,0.0,330.7,40.705,0.0,330.654,40.57,0.0,330.7,40.705,0.0
356,330.439,40.599,0.0,330.654,40.57,0.0,330.439,40.599,0.0,330.654,40.57,0.0
357,330.423,40.55,0.0,330.439,40.599,0.0,330.423,40.55,0.0,330.439,40.599,0.0
358,330.423,40.55,0.0,330.43,40.469,0.0,330.423,40.55,0.0,330.43,40.469,0.0
359,330.402,40.383,0.0,330.43,40.469,0.0,330.402,40.383,0.0,330.43,40.469,0.0
360,330.369,40.285,0.0,330.402,40.383,0.0,330.369,40.285,0.0,330.402,40.383,0.0
361,330.36,40.208,0.0,330.369,40.285,0.0,330.36,40.208,0.0,330.369,40.285,0.0
362,330.343,40.107,0.0,330.36,40.208,0.0,330.343,40.107,0.0,330.36,40.208,0.0
363,330.343,40.107,0.0,330.412,40.106,0.0,330.343,40.107,0.0,330.412,40.106,0.0
364,330.412,40.106,0.0,330.42,40.079,0.0,330.412,40.106,0.0,330.42,40.079,0.0
365,330.387,40.033,0.0,330.42,40.079,0.0,330.387,40.033,0.0,330.42,40.079,0.0
366,330.387,40.033,0.0,330.391,39.993,0.0,330.387,40.033,0.0,330.391,39.993,0.0
367,330.23,39.4,0.0,330.391,39.993,0.0,330.23,39.4,0.0,330.391,39.993,0.0
368,330.23,39.4,0.0,330.665,39.315,0.0,330.23,39.4,0.0,330.665,39.315,0.0
369,330.665,39.315,0.0,330.703,39.255,0.0,330.665,39.315,0.0,330.703,39.255,0.0
370,330.703,39.255,0.0,330.74,39.25,0.0,330.703,39.255,0.0,330.74,39.25,0.0
371,330.74,39.25,0.0,330.812,39.279,0.0,330.74,39.25,0.0,330.812,39.279,0.0
372,330.812,39.279,0.0,330.853,39.294,0.0,330.812,39.279,0.0,330.853,39.294,0.0
373,330.853,39.294,0.0,330.91,39.323,0.0,330.853,39.294,0.0,330.91,39.323,0.0
374,330.91,39.323,0.0,330.951,39.338,0.0,330.91,39.323,0.0,330.951,39.338,0.0
375,330.951,39.338,0.0,331.018,39.366,0.0,330.951,39.338,0.0,331.018,39.366,0.0
376,331.018,39.366,0.0,331.049,39.379,0.0,331.018,39.366,0.0,331.049,39.379,0.0
377,331.049,39.379,0.0,331.105,39.412,0.0,331.049,39.379,0.0,331.105,39.412,0.0
378,331.105,39.412,0.0,331.147,39.373,0.0,331.105,39.412,0.0,331.147,39.373,0.0
379,331.147,39.373,0.0,331.219,39.299,0.0,331.147,39.373,0.0,331.219,39.299,0.0
380,331.219,39.299,0.0,331.255,39.263,0.0,331.219,39.299,0.0,331.255,39.263,0.0
381,331.255,39.263,0.0,331.314,39.214,0.0,331.255,39.263,0.0,331.314,39.214,0.0
382,331.314,39.214,0.0,331.334,39.179,0.0,331.314,39.214,0.0,331.334,39.179,0.0
383,331.334,39.179,0.0,331.381,39.121,0.0,331.334,39.179,0.0,331.381,39.121,0.0
384,331.381,39.121,0.0,331.433,39.13,0.0,331.381,39.121,0.0,331.433,39.13,0.0
385,331.433,39.13,0.0,331.516,39.156,0.0,331.433,39.13,0.0,331.516,39.156,0.0
386,331.516,39.156,0.0,331.548,39.134,0.0,331.516,39.156,0.0,331.548,39.134,0.0
387,331.548,39.134,0.0,331.58,39.093,0.0,331.548,39.134,0.0,331.58,39.093,0.0
388,331.58,39.093,0.0,331.605,39.058,0.0,331.58,39.093,0.0,331.605,39.058,0.0
389,331.605,39.058,0.0,331.635,39.02,0.0,331.605,39.058,0.0,331.635,39.02,0.0
390,331.635,39.02,0.0,331.658,38.993,0.0,331.635,39.02,0.0,331.658,38.993,0.0
391,331.658,38.993,0.0,331.708,38.939,0.0,331.658,38.993,0.0,331.708,38.939,0.0
392,331.708,38.939,0.0,331.785,38.952,0.0,331.708,38.939,0.0,331.785,38.952,0.0
393,331.785,38.952,0.0,331.88,38.968,0.0,331.785,38.952,0.0,331.88,38.968,0.0
394,331.88,38.968,0.0,331.941,38.983,0.0,331.88,38.968,0.0,331.941,38.983,0.0
395,331.941,38.983,0.0,332.045,39.004,0.0,331.941,38.983,0.0,332.045,39.004,0.0
396,332.045,39.004,0.0,332.207,39.0,0.0,332.045,39.004,0.0,332.207,39.0,0.0
397,332.207,39.0,0.0,332.278,38.942,0.0,332.207,39.0,0.0,332.278,38.942,0.0
398,332.278,38.942,0.0,332.32,38.914,0.0,332.278,38.942,0.0,332.32,38.914,0.0
399,332.32,38.914,0.0,332.394,38.864,0.0,332.32,38.914,0.0,332.394,38.864,0.0
400,332.394,38.864,0.0,332.441,38.836,0.0,332.394,38.864,0.0,332.441,38.836,0.0
401,332.441,38.836,0.0,332.516,38.782,0.0,332.441,38.836,0.0,332.516,38.782,0.0
402,332.516,38.782,0.0,332.761,38.78,0.0,332.516,38.782,0.0,332.761,38.78,0.0
403,332.761,38.78,0.0,332.797,38.7,0.0,332.761,38.78,0.0,332.797,38.7,0.0
404,332.797,38.7,0.0,332.826,38.666,0.0,332.797,38.7,0.0,332.826,38.666,0.0
405,332.826,38.666,0.0,332.871,38.607,0.0,332.826,38.666,0.0,332.871,38.607,0.0
406,332.871,38.607,0.0,332.91,38.571,0.0,332.871,38.607,0.0,332.91,38.571,0.0
407,332.91,38.571,0.0,332.971,38.491,0.0,332.91,38.571,0.0,332.971,38.491,0.0
408,332.971,38.491,0.0,332.993,38.464,0.0,332.971,38.491,0.0,332.993,38.464,0.0
409,332.993,38.464,0.0,333.059,38.4,0.0,332.993,38.464,0.0,333.059,38.4,0.0
410,333.059,38.4,0.0,333.099,38.36,0.0,333.059,38.4,0.0,333.099,38.36,0.0
411,333.099,38.36,0.0,333.17,38.278,0.0,333.099,38.36,0.0,333.17,38.278,0.0
412,333.17,38.278,0.0,333.282,38.42,0.0,333.17,38.278,0.0,333.282,38.42,0.0
413,333.282,38.42,0.0,333.353,38.358,0.0,333.282,38.42,0.0,333.353,38.358,0.0
414,333.353,38.358,0.0,333.386,38.324,0.0,333.353,38.358,0.0,333.386,38.324,0.0
415,333.386,38.324,0.0,333.468,38.255,0.0,333.386,38.324,0.0,333.468,38.255,0.0
416,333.468,38.255,0.0,333.506,38.222,0.0,333.468,38.255,0.0,333.506,38.222,0.0
417,333.506,38.222,0.0,333.583,38.149,0.0,333.506,38.222,0.0,333.583,38.149,0.0
418,333.583,38.149,0.0,333.621,38.116,0.0,333.583,38.149,0.0,333.621,38.116,0.0
419,333.621,38.116,0.0,333.698,38.047,0.0,333.621,38.116,0.0,333.698,38.047,0.0
420,333.698,38.047,0.0,333.829,38.036,0.0,333.698,38.047,0.0,333.829,38.036,0.0
421,333.829,38.036,0.0,333.925,37.965,0.0,333.829,38.036,0.0,333.925,37.965,0.0
422,333.925,37.965,0.0,333.957,37.935,0.0,333.925,37.965,0.0,333.957,37.935,0.0
423,333.957,37.935,0.0,334.084,37.839,0.0,333.957,37.935,0.0,334.084,37.839,0.0
424,334.084,37.839,0.0,334.192,37.878,0.0,334.084,37.839,0.0,334.192,37.878,0.0
425,334.192,37.878,0.0,334.266,37.816,0.0,334.192,37.878,0.0,334.266,37.816,0.0
426,334.266,37.816,0.0,334.302,37.79,0.0,334.266,37.816,0.0,334.302,37.79,0.0
427,334.302,37.79,0.0,334.367,37.722,0.0,334.302,37.79,0.0,334.367,37.722,0.0
428,334.367,37.722,0.0,334.462,37.818,0.0,334.367,37.722,0.0,334.462,37.818,0.0
429,334.462,37.818,0.0,334.536,37.752,0.0,334.462,37.818,0.0,334.536,37.752,0.0
430,334.536,37.752,0.0,334.573,37.718,0.0,334.536,37.752,0.0,334.573,37.718,0.0
431,334.573,37.718,0.0,334.645,37.663,0.0,334.573,37.718,0.0,334.645,37.663,0.0
432,334.645,37.663,0.0,334.733,37.769,0.0,334.645,37.663,0.0,334.733,37.769,0.0
433,334.733,37.769,0.0,334.899,37.646,0.0,334.733,37.769,0.0,334.899,37.646,0.0
434,334.899,37.646,0.0,335.017,37.644,0.0,334.899,37.646,0.0,335.017,37.644,0.0
435,335.017,37.644,0.0,335.069,37.609,0.0,335.017,37.644,0.0,335.069,37.609,0.0
436,335.069,37.609,0.0,335.108,37.584,0.0,335.069,37.609,0.0,335.108,37.584,0.0
437,335.108,37.584,0.0,335.155,37.552,0.0,335.108,37.584,0.0,335.155,37.552,0.0
438,335.155,37.552,0.0,335.184,37.533,0.0,335.155,37.552,0.0,335.184,37.533,0.0
439,335.184,37.533,0.0,335.225,37.5,0.0,335.184,37.533,0.0,335.225,37.5,0.0
440,335.225,37.5,0.0,335.267,37.467,0.0,335.225,37.5,0.0,335.267,37.467,0.0
441,335.267,37.467,0.0,335.333,37.411,0.0,335.267,37.467,0.0,335.333,37.411,0.0
442,335.298,37.352,0.0,335.333,37.411,0.0,335.298,37.352,0.0,335.333,37.411,0.0
443,335.262,37.273,0.0,335.298,37.352,0.0,335.262,37.273,0.0,335.298,37.352,0.0
444,335.25,37.217,0.0,335.262,37.273,0.0,335.25,37.217,0.0,335.262,37.273,0.0
445,335.25,37.217,0.0,335.32,37.127,0.0,335.25,37.217,0.0,335.32,37.127,0.0
446,335.32,37.127,0.0,335.366,37.095,0.0,335.32,37.127,0.0,335.366,37.095,0.0
447,335.366,37.095,0.0,335.446,37.017,0.0,335.366,37.095,0.0,335.446,37.017,0.0
448,335.446,37.017,0.0,335.5,36.971,0.0,335.446,37.017,0.0,335.5,36.971,0.0
449,335.5,36.971,0.0,335.566,36.91,0.0,335.5,36.971,0.0,335.566,36.91,0.0
450,335.566,36.91,0.0,335.615,36.863,0.0,335.566,36.91,0.0,335.615,36.863,0.0
451,335.615,36.863,0.0,335.689,36.792,0.0,335.615,36.863,0.0,335.689,36.792,0.0
452,335.689,36.792,0.0,335.745,36.781,0.0,335.689,36.792,0.0,335.745,36.781,0.0
453,335.745,36.781,0.0,335.854,36.788,0.0,335.745,36.781,0.0,335.854,36.788,0.0
454,335.854,36.788,0.0,335.954,36.755,0.0,335.854,36.788,0.0,335.954,36.755,0.0
455,335.954,36.755,0.0,336.43,36.646,0.0,335.954,36.755,0.0,336.43,36.646,0.0
456,336.43,36.646,0.0,337.107,36.702,0.0,336.43,36.646,0.0,337.107,36.702,0.0
457,337.107,36.702,0.0,337.784,36.754,0.0,337.107,36.702,0.0,337.784,36.754,0.0
458,337.784,36.754,0.0,338.493,36.82,0.0,337.784,36.754,0.0,338.493,36.82,0.0
459,338.493,36.82,0.0,339.203,36.881,0.0,338.493,36.82,0.0,339.203,36.881,0.0
460,339.203,36.881,0.0,339.76,36.954,0.0,339.203,36.881,0.0,339.76,36.954,0.0
461,339.76,36.954,0.0,340.318,37.025,0.0,339.76,36.954,0.0,340.318,37.025,0.0
462,340.318,37.025,0.0,341.382,37.307,0.0,340.318,37.025,0.0,341.382,37.307,0.0
463,341.382,37.307,0.0,341.876,37.466,0.0,341.382,37.307,15.0,341.876,37.466,15.0
464,341.876,37.466,0.0,342.416,37.503,0.0,341.876,37.466,15.0,342.416,37.503,15.0
465,342.416,37.503,0.0,343.258,37.435,0.0,342.416,37.503,15.0,343.258,37.435,15.0
466,343.258,37.435,0.0,344.159,37.297,0.0,343.258,37.435,15.0,344.159,37.297,15.0
467,344.159,37.297,0.0,344.614,37.212,0.0,344.159,37.297,15.0,344.614,37.212,15.0
468,344.614,37.212,0.0,344.857,37.021,0.0,344.614,37.212,15.0,344.857,37.021,15.0
469,344.857,37.021,0.0,345.589,37.21,0.0,344.857,37.021,15.0,345.589,37.21,15.0
470,345.589,37.21,0.0,346.325,37.395,0.0,345.589,37.21,15.0,346.325,37.395,15.0
471,346.325,37.395,0.0,347.097,36.864,0.0,346.325,37.395,15.0,347.097,36.864,15.0
472,347.097,36.864,0.0,350.047,36.953,0.0,347.097,36.864,15.0,350.047,36.953,15.0
473,350.047,36.953,0.0,350.717,36.831,0.0,350.047,36.953,15.0,350.717,36.831,15.0
474,350.717,36.831,0.0,352.476,36.635,0.0,350.717,36.831,15.0,352.476,36.635,15.0
475,352.476,36.635,0.0,353.356,36.665,0.0,352.476,36.635,15.0,353.356,36.665,15.0
476,353.356,36.665,0.0,354.006,36.769,0.0,353.356,36.665,15.0,354.006,36.769,15.0
477,354.006,36.769,0.0,355.425,37.191,0.0,354.006,36.769,15.0,355.425,37.191,15.0
478,355.425,37.191,0.0,356.689,37.426,0.0,355.425,37.191,15.0,356.689,37.426,15.0
479,356.689,37.426,0.0,357.692,37.606,0.0,356.689,37.426,15.0,357.692,37.606,15.0
480,357.692,37.606,0.0,358.522,37.83,0.0,357.692,37.606,15.0,358.522,37.83,15.0
481,358.181,37.308,0.0,358.522,37.83,0.0,358.181,37.308,15.0,358.522,37.83,15.0
482,358.015,36.941,0.0,358.181,37.308,0.0,358.015,36.941,15.0,358.181,37.308,15.0
483,357.412,36.608,0.0,358.015,36.941,0.0,357.412,36.608,15.0,358.015,36.941,15.0
484,357.021,36.268,0.0,357.412,36.608,0.0,357.021,36.268,15.0,357.412,36.608,15.0
485,356.371,35.64,0.0,357.021,36.268,0.0,356.371,35.64,15.0,357.021,36.268,15.0
486,356.371,35.64,0.0,356.859,35.873,0.0,356.371,35.64,15.0,356.859,35.873,15.0
487,356.859,35.873,0.0,357.32,36.036,0.0,356.859,35.873,15.0,357.32,36.036,15.0
488,357.32,36.036,0.0,358.04,35.893,0.0,357.32,36.036,15.0,358.04,35.893,15.0
489,358.04,35.893,0.0,359.149,35.743,0.0,358.04,35.893,15.0,359.149,35.743,15.0
490,359.149,35.743,0.0,359.838,35.791,0.0,359.149,35.743,15.0,359.838,35.791,15.0
491,359.838,35.791,0.0,360.0,35.902,0.0,359.838,35.791,15.0,360.0,35.902,15.0
492,0.0,35.902,0.0,0.003,35.904,0.0,0.0,35.902,15.0,0.003,35.904,15.0
493,0.003,35.904,0.0,0.667,36.072,0.0,0.003,35.904,15.0,0.667,36.072,15.0
494,0.667,36.072,0.0,1.245,36.282,0.0,0.667,36.072,15.0,1.245,36.282,15.0
495,1.245,36.282,0.0,1.97,36.503,0.0,1.245,36.282,15.0,1.97,36.503,15.0
496,1.97,36.503,0.0,2.38,36.594,0.0,1.97,36.503,15.0,2.38,36.594,15.0
497,2.38,36.594,0.0,3.454,36.851,0.0,2.38,36.594,15.0,3.454,36.851,15.0
498,3.454,36.851,0.0,4.297,36.969,0.0,3.454,36.851,15.0,4.297,36.969,15.0
499,4.297,36.969,0.0,5.142,37.082,0.0,4.297,36.969,15.0,5.142,37.082,15.0
500,5.142,37.082,0.0,5.974,37.154,0.0,5.142,37.082,15.0,5.974,37.154,15.0
501,5.974,37.154,0.0,6.784,37.322,0.0,5.974,37.154,15.0,6.784,37.322,15.0
502,6.784,37.322,0.0,7.215,37.32,0.0,6.784,37.322,15.0,7.215,37.32,15.0
503,7.215,37.32,0.0,7.805,37.358,0.0,7.215,37.32,15.0,7.805,37.358,15.0
504,7.805,37.358,0.0,8.265,37.468,0.0,7.805,37.358,15.0,8.265,37.468,15.0
505,8.265,37.468,0.0,8.627,37.79,0.0,8.265,37.468,15.0,8.627,37.79,15.0
506,8.627,37.79,0.0,8.942,38.212,0.0,8.627,37.79,15.0,8.942,38.212,15.0
507,8.942,38.212,0.0,9.264,38.341,0.0,8.942,38.212,15.0,9.264,38.341,15.0
508,9.264,38.341,0.0,9.7,38.47,0.0,9.264,38.341,15.0,9.7,38.47,15.0
509,9.7,38.47,0.0,10.089,38.572,0.0,9.7,38.47,15.0,10.089,38.572,15.0
510,10.089,38.572,0.0,10.373,38.685,0.0,10.089,38.572,15.0,10.373,38.685,15.0
511,10.373,38.685,0.0,10.609,38.821,0.0,10.373,38.685,15.0,10.609,38.821,15.0
512,10.609,38.821,0.0,10.827,38.994,0.0,10.609,38.821,15.0,10.827,38.994,15.0
513,10.827,38.994,0.0,11.118,39.067,0.0,10.827,38.994,15.0,11.118,39.067,15.0
514,11.118,39.067,0.0,11.363,39.075,0.0,11.118,39.067,15.0,11.363,39.075,15.0
515,11.363,39.075,0.0,11.659,39.033,0.0,11.363,39.075,15.0,11.659,39.033,15.0
516,11.659,39.033,0.0,11.778,38.934,0.0,11.659,39.033,15.0,11.778,38.934,15.0
517,11.778,38.934,0.0,12.057,38.878,0.0,11.778,38.934,15.0,12.057,38.878,15.0
518,12.057,38.878,0.0,12.434,38.849,0.0,12.057,38.878,15.0,12.434,38.849,15.0
519,12.434,38.849,0.0,13.064,38.527,0.0,12.434,38.849,15.0,13.064,38.527,15.0
520,13.064,38.527,0.0,13.993,38.665,0.0,13.096918685289376,38.393839982041015,15.0,14.025918685289376,38.531839982041014,15.0
521,13.993,38.665,0.0,14.977,38.628,0.0,13.985662072369355,38.52946699331238,15.0,14.969662072369355,38.492466993312384,15.0
522,14.977,38.628,0.0,15.288,38.29,0.0,14.977,38.628,15.0,15.288,38.29,15.0
523,15.288,38.29,0.0,15.584,38.373,0.0,15.288,38.29,15.0,15.584,38.373,15.0
524,15.584,38.373,0.0,15.895,38.238,0.0,15.584,38.373,15.0,15.895,38.238,15.0
525,15.895,38.238,0.0,16.139,38.525,0.0,15.895,38.238,15.0,16.139,38.525,15.0
526,16.139,38.525,0.0,16.306,38.818,0.0,16.139,38.525,15.0,16.306,38.818,15.0
527,16.252,39.292,0.0,16.306,38.818,0.0,16.252,39.292,15.0,16.306,38.818,15.0
528,16.062,39.81,0.0,16.252,39.292,0.0,16.062,39.81,15.0,16.252,39.292,15.0
529,15.828,40.255,0.0,16.062,39.81,0.0,15.828,40.255,15.0,16.062,39.81,15.0
530,15.494,40.64,0.0,15.828,40.255,0.0,15.494,40.64,15.0,15.828,40.255,15.0
531,15.109,40.966,0.0,15.494,40.64,0.0,15.109,40.966,15.0,15.494,40.64,15.0
532,14.262,41.659,0.0,15.109,40.966,0.0,14.262,41.659,15.0,15.109,40.966,15.0
533,14.107,41.743,0.0,14.262,41.659,0.0,14.107,41.743,15.0,14.262,41.659,15.0
534,13.472,42.085,0.0,14.107,41.743,0.0,13.366642053365698,41.97467139993484,15.0,14.001642053365698,41.63267139993484,15.0
535,13.036,42.465,0.0,13.472,42.085,0.0,12.897693470910957,42.37675060503311,15.0,13.333693470910957,41.99675060503311,15.0
536,12.742,42.704,0.0,13.036,42.465,0.0,12.877204247383633,42.79542468437701,15.0,13.171204247383631,42.55642468437701,15.0
537,12.195,43.39,0.0,12.742,42.704,0.0,12.35385788841499,43.45886634743759,15.0,12.90085788841499,42.77286634743759,15.0
538,12.004,43.554,0.0,12.195,43.39,0.0,12.145459787070802,43.64186897781654,15.0,12.336459787070803,43.47786897781654,15.0
539,11.75,43.628,0.0,12.004,43.554,0.0,11.81895121715813,43.75399490446322,15.0,12.07295121715813,43.67999490446322,15.0
540,11.523,43.88,0.0,11.75,43.628,0.0,11.679057783425446,43.954323511214476,15.0,11.906057783425446,43.70232351121447,15.0
541,11.178,44.015,0.0,11.523,43.88,0.0,11.26678359199205,44.134419999145145,15.0,11.61178359199205,43.99941999914515,15.0
542,10.824,44.392,0.0,11.178,44.015,0.0,10.979532536165765,44.46817581099519,15.0,11.333532536165766,44.09117581099519,15.0
543,10.356,44.568,0.0,10.824,44.392,0.0,10.356,44.568,15.0,10.824,44.392,15.0
544,10.129,44.611,0.0,10.356,44.568,0.0,10.129,44.611,15.0,10.356,44.568,15.0
545,9.842,44.779,0.0,10.129,44.611,0.0,9.842,44.779,15.0,10.129,44.611,15.0
546,9.733,44.984,0.0,9.842,44.779,0.0,9.733,44.984,15.0,9.842,44.779,15.0
547,9.353,45.225,0.0,9.733,44.984,0.0,9.353,45.225,15.0,9.733,44.984,15.0
548,8.957,44.935,0.0,9.353,45.225,0.0,9.094469799665609,44.84091318479676,15.0,9.490469799665608,45.13091318479677,15.0
